,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,Season#,Season,Month,region
38,4/5/2015,0.83,6368728.85,3676642.17,1856953.2,104285.22,730848.26,670637.73,58681.56,1528.97,conventional,2015,1,Spring,4,SouthCentral
38,4/5/2015,1.08,3140456.17,2257669.21,252737.98,26137.34,603911.64,387483.75,215544.56,883.33,conventional,2015,1,Spring,4,Southeast
38,4/5/2015,0.95,5929718.67,3132031.4,2022524.08,93055.21,682107.98,544939.22,135414.81,1753.95,conventional,2015,1,Spring,4,West
38,4/5/2015,1.51,81495.39,2559.69,60473.81,0,18461.89,9256.24,9205.65,0,organic,2015,1,Spring,4,GreatLakes
38,4/5/2015,1.65,68150.51,10574.96,31229.73,4688.87,21656.95,17759.54,3897.41,0,organic,2015,1,Spring,4,Midsouth
38,4/5/2015,1.91,52969.72,3446.17,15316.65,48.13,34158.77,33977.73,181.04,0,organic,2015,1,Spring,4,Northeast
38,4/5/2015,1.88,8444.82,56.28,553.8,0,7834.74,7834.74,0,0,organic,2015,1,Spring,4,NorthernNewEngland
38,4/5/2015,1.81,36535.72,3534.09,18648.77,48.2,14304.66,12419.92,1884.74,0,organic,2015,1,Spring,4,Plains
38,4/5/2015,1.4,76942.46,39792.84,8032.39,768.15,28349.08,28046.67,302.41,0,organic,2015,1,Spring,4,SouthCentral
38,4/5/2015,1.78,30801.68,11237.65,8453.37,802.8,10307.86,8803.26,1504.6,0,organic,2015,1,Spring,4,Southeast
38,4/5/2015,1.69,194132.3,69519.19,82145.27,78.72,42389.12,8993.07,33396.05,0,organic,2015,1,Spring,4,West
37,4/12/2015,1.11,2895992.9,548501.37,1403326.56,190091.28,754073.69,688965.8,60642.37,4465.52,conventional,2015,1,Spring,4,GreatLakes
37,4/12/2015,1.13,2829416.58,665283.33,1298472.42,185691.58,679969.25,635124.32,44745.79,99.14,conventional,2015,1,Spring,4,Midsouth
37,4/12/2015,1.33,3203213.09,93987.65,2102179.57,5306.97,1001738.9,920108.45,81630.45,0,conventional,2015,1,Spring,4,Northeast
37,4/12/2015,1.16,306250.63,2160.72,214309.89,58.52,89721.5,89699.64,21.86,0,conventional,2015,1,Spring,4,NorthernNewEngland
37,4/12/2015,0.97,2160085.64,1423163.45,471484.38,12343.11,253094.7,246327.83,5726.34,1040.53,conventional,2015,1,Spring,4,Plains
37,4/12/2015,0.8,5930072.71,3851189.34,1385674.25,102729.01,590480.11,536034.76,54424.19,21.16,conventional,2015,1,Spring,4,SouthCentral
37,4/12/2015,1,3781504.91,2801179.62,292733.49,23471.11,664120.69,371569.32,292551.37,0,conventional,2015,1,Spring,4,Southeast
37,4/12/2015,0.98,5609471.36,2561865.42,2267855.21,103110.58,676640.15,469624.9,206981.28,33.97,conventional,2015,1,Spring,4,West
37,4/12/2015,1.42,149583.28,3254.92,135705.27,0,10623.09,8421.24,2201.85,0,organic,2015,1,Spring,4,GreatLakes
37,4/12/2015,1.53,76027.78,10623.07,38006.99,5014.1,22383.62,14962.2,7421.42,0,organic,2015,1,Spring,4,Midsouth
37,4/12/2015,1.81,69377.2,6165.15,22584.41,27.38,40600.26,40303.57,296.69,0,organic,2015,1,Spring,4,Northeast
37,4/12/2015,1.87,7094.98,46.16,444.69,0,6604.13,6604.13,0,0,organic,2015,1,Spring,4,NorthernNewEngland
37,4/12/2015,1.82,31363.93,3059.06,17207.03,9.2,11088.64,8861.94,2226.7,0,organic,2015,1,Spring,4,Plains
37,4/12/2015,1.4,71697.82,42155.69,5686.47,36.67,23818.99,23576.67,242.32,0,organic,2015,1,Spring,4,SouthCentral
37,4/12/2015,1.82,29548.36,12145.45,11195.55,992.48,5214.88,4845.77,369.11,0,organic,2015,1,Spring,4,Southeast
37,4/12/2015,1.5,262870.62,65226.89,148667.1,99.65,48876.98,6464,42412.98,0,organic,2015,1,Spring,4,West
36,4/19/2015,1.06,3857605.11,615564.03,2140254.41,383840.98,717945.69,609139.49,84879.59,23926.61,conventional,2015,1,Spring,4,GreatLakes
36,4/19/2015,1.18,2711008.32,654378.33,1125460.56,190006.01,741163.42,701805.76,37167.77,2189.89,conventional,2015,1,Spring,4,Midsouth
36,4/19/2015,1.31,3786141.18,110954.74,2552885.19,6389.9,1115911.35,984678.78,131232.57,0,conventional,2015,1,Spring,4,Northeast
36,4/19/2015,1.13,346561.62,2156.47,284389.27,78.27,59937.61,59936.64,0.97,0,conventional,2015,1,Spring,4,NorthernNewEngland
36,4/19/2015,1.12,1801956.87,1055547.01,433296.82,33180.04,279933,272779.43,5725.48,1428.09,conventional,2015,1,Spring,4,Plains
36,4/19/2015,0.82,5593885.09,3657278.94,1183497.85,114923.71,638184.59,538970.63,99203.37,10.59,conventional,2015,1,Spring,4,SouthCentral
36,4/19/2015,1.14,2857156.51,2014443.63,214218.14,23684.96,604809.78,455795.5,149014.28,0,conventional,2015,1,Spring,4,Southeast
36,4/19/2015,0.88,6612422.28,3118686.39,2557271.66,87250.83,849213.4,608287.23,240723.48,202.69,conventional,2015,1,Spring,4,West
36,4/19/2015,1.57,85825.52,3155.93,68315.02,1.54,14353.03,10861.1,3491.93,0,organic,2015,1,Spring,4,GreatLakes
36,4/19/2015,1.51,84443.98,10821.03,45874.1,5280.9,22467.95,17627.07,4840.88,0,organic,2015,1,Spring,4,Midsouth
36,4/19/2015,1.94,60348.96,4357.54,24247.68,50.04,31693.7,31416.66,277.04,0,organic,2015,1,Spring,4,Northeast
36,4/19/2015,1.88,7468.8,3.38,643.91,0,6821.51,6821.51,0,0,organic,2015,1,Spring,4,NorthernNewEngland
36,4/19/2015,1.9,29227.44,3334.06,15998.87,48.37,9846.14,8530.66,1315.48,0,organic,2015,1,Spring,4,Plains
36,4/19/2015,1.39,66454.5,44632.62,5565.23,31.07,16225.58,15914.33,311.25,0,organic,2015,1,Spring,4,SouthCentral
36,4/19/2015,1.69,34095.71,11389.9,9302.64,879.8,12523.37,12329.29,194.08,0,organic,2015,1,Spring,4,Southeast
36,4/19/2015,1.58,191660.54,81644.37,75401.95,172.53,34441.69,5925.32,28516.37,0,organic,2015,1,Spring,4,West
35,4/26/2015,1.14,3234024.32,609506.22,1580854.41,294073.96,749589.73,615887.17,116500.49,17202.07,conventional,2015,1,Spring,4,GreatLakes
35,4/26/2015,1.2,2699614.5,698128.52,1125853,192090.19,683542.79,642966.9,39078.44,1497.45,conventional,2015,1,Spring,4,Midsouth
35,4/26/2015,1.36,3646363.66,110930.88,2492744.36,7040.21,1035648.21,902141.63,132855.85,650.73,conventional,2015,1,Spring,4,Northeast
35,4/26/2015,1.24,311879.23,1960.76,253562.76,79.62,56276.09,56259.03,17.06,0,conventional,2015,1,Spring,4,NorthernNewEngland
35,4/26/2015,1.13,1787071.74,1022915.7,447514.72,23878.2,292763.12,278730.74,6240.25,7792.13,conventional,2015,1,Spring,4,Plains
35,4/26/2015,0.83,5578980.69,3637682.35,1248422.73,73076.91,619798.7,519975.08,99430.45,393.17,conventional,2015,1,Spring,4,SouthCentral
35,4/26/2015,1.16,3011225.49,2170188.85,220781.47,23844.72,596410.45,461692.75,133263.53,1454.17,conventional,2015,1,Spring,4,Southeast
35,4/26/2015,0.9,6013312.36,3163353.08,2021745.62,79259,748954.66,614556.77,133326.4,1071.49,conventional,2015,1,Spring,4,West
35,4/26/2015,1.55,92616.45,3518.79,73735,0,15362.66,9119.01,6243.65,0,organic,2015,1,Spring,4,GreatLakes
35,4/26/2015,1.46,83253.18,9169.34,42025.26,4427.92,27630.66,18237.04,9393.62,0,organic,2015,1,Spring,4,Midsouth
35,4/26/2015,1.96,53200.63,3100.23,16190.74,438.48,33471.18,33361.61,109.57,0,organic,2015,1,Spring,4,Northeast
35,4/26/2015,1.88,7583.31,6.83,617.83,0,6958.65,6958.65,0,0,organic,2015,1,Spring,4,NorthernNewEngland
35,4/26/2015,1.93,30001.14,2749.61,17543.74,48.5,9659.29,7742.3,1916.99,0,organic,2015,1,Spring,4,Plains
35,4/26/2015,1.43,61953.59,38075.34,7687.89,0,16190.36,15665.1,525.26,0,organic,2015,1,Spring,4,SouthCentral
35,4/26/2015,1.7,33155.61,18578.82,7341.19,710.75,6524.85,6214.8,310.05,0,organic,2015,1,Spring,4,Southeast
35,4/26/2015,1.27,389892.07,183001.34,163634.35,524.42,42731.96,9833.16,32898.8,0,organic,2015,1,Spring,4,West
34,5/3/2015,1.05,3901054.42,719493.66,2200706.49,327171.65,653682.62,493009.35,146837.36,13835.91,conventional,2015,1,Spring,5,GreatLakes
34,5/3/2015,1.07,3410467.52,793989.95,1557507.45,364283.54,694686.58,624533.81,68904.63,1248.14,conventional,2015,1,Spring,5,Midsouth
34,5/3/2015,1.24,4597313.41,129459.52,3365962.7,13487.57,1088403.62,954844.81,132615.75,943.06,conventional,2015,1,Spring,5,Northeast
34,5/3/2015,1.16,366987.36,2322.24,304233.27,59.55,60372.3,60354.57,17.73,0,conventional,2015,1,Spring,5,NorthernNewEngland
34,5/3/2015,1.01,2333238.9,1485535.26,508885.83,17406.31,321411.5,311074.95,6744.66,3591.89,conventional,2015,1,Spring,5,Plains
34,5/3/2015,0.78,6558729.33,3520801.33,2265493.71,58510.13,713924.16,546260.44,166650.78,1012.94,conventional,2015,1,Spring,5,SouthCentral
34,5/3/2015,0.97,4986270.76,3682277.46,383803.95,40064.12,880125.23,496136.95,382606.34,1381.94,conventional,2015,1,Spring,5,Southeast
34,5/3/2015,0.89,6937095.53,3115937.71,2917083.83,104932.26,799141.73,611906.54,186891.82,343.37,conventional,2015,1,Spring,5,West
34,5/3/2015,1.22,143144.15,4609.7,106059.64,9.31,32465.5,8315.3,24150.2,0,organic,2015,1,Spring,5,GreatLakes
34,5/3/2015,1.34,102916.4,9430.59,47953.23,7065.04,38467.54,23337.15,15130.39,0,organic,2015,1,Spring,5,Midsouth
34,5/3/2015,1.89,67904.99,3879.94,25453.69,538.31,38033.05,37812.35,220.7,0,organic,2015,1,Spring,5,Northeast
34,5/3/2015,1.92,7982.59,6.9,631.45,0,7344.24,7344.24,0,0,organic,2015,1,Spring,5,NorthernNewEngland
34,5/3/2015,1.92,27541.24,3463.32,16891.72,18.52,7167.68,5360.43,1807.25,0,organic,2015,1,Spring,5,Plains
34,5/3/2015,1.43,42345.48,25704.97,4666.48,0,11974.03,11190,784.03,0,organic,2015,1,Spring,5,SouthCentral
34,5/3/2015,1.7,30991.09,13621.95,6638.11,1077.87,9653.16,9247.13,406.03,0,organic,2015,1,Spring,5,Southeast
34,5/3/2015,1.24,378778.68,208996.22,121444.88,242.71,48094.87,10896.11,37198.76,0,organic,2015,1,Spring,5,West
33,5/10/2015,1.15,3501344.46,766730.7,1723310.79,274259.73,737043.24,585000.53,147022.85,5019.86,conventional,2015,1,Spring,5,GreatLakes
33,5/10/2015,1.17,2956859.19,721935.59,1299998.7,190755.81,744169.09,679213,64322.24,633.85,conventional,2015,1,Spring,5,Midsouth
33,5/10/2015,1.21,5498650.28,134556.37,4143702.97,10220.82,1210170.12,1120295.45,89874.67,0,conventional,2015,1,Spring,5,Northeast
33,5/10/2015,1.05,578436.76,2739.66,503984.46,78.56,71634.08,71253.97,380.11,0,conventional,2015,1,Spring,5,NorthernNewEngland
33,5/10/2015,1.03,2105831.09,1319397.29,424405.51,12270.69,349757.6,344545.73,3874.51,1337.36,conventional,2015,1,Spring,5,Plains
33,5/10/2015,0.79,6400340.97,3969053.76,1709201.45,36330.84,685754.92,533597.59,152122.11,35.22,conventional,2015,1,Spring,5,SouthCentral
33,5/10/2015,1.17,2963777.8,2167781.63,212422.04,24440.63,559133.5,437055.69,122077.81,0,conventional,2015,1,Spring,5,Southeast
33,5/10/2015,0.94,6323724.8,3050014.63,2260890.88,115290.95,897528.34,678316.72,218968.93,242.69,conventional,2015,1,Spring,5,West
33,5/10/2015,1.13,171746.76,4838.87,99557.66,1.56,67348.67,10756.98,56591.69,0,organic,2015,1,Spring,5,GreatLakes
33,5/10/2015,1.28,107735.95,9453.83,49525.46,5246.3,43510.36,20888.16,22622.2,0,organic,2015,1,Spring,5,Midsouth
33,5/10/2015,1.9,68804.21,4593.3,25193.73,29.41,38987.77,38815.66,172.11,0,organic,2015,1,Spring,5,Northeast
33,5/10/2015,1.91,7575.34,41.86,819.84,0,6713.64,6713.64,0,0,organic,2015,1,Spring,5,NorthernNewEngland
33,5/10/2015,1.85,32022.52,3961.71,16857.65,85.87,11117.29,8533.47,2583.82,0,organic,2015,1,Spring,5,Plains
33,5/10/2015,1.4,56625.63,35986.16,4598.59,0,16040.88,14958.78,1082.1,0,organic,2015,1,Spring,5,SouthCentral
33,5/10/2015,1.77,30778.46,12263.83,6021.66,723.38,11769.59,10022.12,1747.47,0,organic,2015,1,Spring,5,Southeast
33,5/10/2015,1.47,233387.28,103400.77,77718.2,126.96,52141.35,10767.06,41374.29,0,organic,2015,1,Spring,5,West
32,5/17/2015,1.09,3753201.03,787079.55,1939235.3,406338.23,620547.95,481046.82,110126.4,29374.73,conventional,2015,1,Spring,5,GreatLakes
32,5/17/2015,1.18,2817008.33,698401.8,1201257.18,203615.52,713733.83,667222.64,44437.39,2073.8,conventional,2015,1,Spring,5,Midsouth
32,5/17/2015,1.33,4094677.85,114065.77,2730591.16,5593.26,1244427.66,1156872.13,87402.54,152.99,conventional,2015,1,Spring,5,Northeast
32,5/17/2015,1.15,422484.37,2745.99,287792.49,29.88,131916.01,131904.74,11.27,0,conventional,2015,1,Spring,5,NorthernNewEngland
32,5/17/2015,1.06,1966712.28,1228815.94,413931.34,11424.24,312540.76,308421.89,2567.1,1551.77,conventional,2015,1,Spring,5,Plains
32,5/17/2015,0.79,5831782.44,3979432.32,1202270.23,33292.23,616787.66,528432.48,88337.6,17.58,conventional,2015,1,Spring,5,SouthCentral
32,5/17/2015,1.15,2936173.63,2098271.46,211868.36,26127.7,599906.11,470992.66,128913.45,0,conventional,2015,1,Spring,5,Southeast
32,5/17/2015,0.98,5338992.15,2786200.82,1654563.98,108561,789666.35,608751.49,180702.04,212.82,conventional,2015,1,Spring,5,West
32,5/17/2015,1.44,82513.95,3514.15,57296.83,0,21702.97,8158.29,13544.68,0,organic,2015,1,Spring,5,GreatLakes
32,5/17/2015,1.24,130073.74,9323.58,71859.63,19399.4,29491.13,20651.92,8839.21,0,organic,2015,1,Spring,5,Midsouth
32,5/17/2015,1.92,68435.46,4444.73,20525.36,119.96,43345.41,43257.15,88.26,0,organic,2015,1,Spring,5,Northeast
32,5/17/2015,1.88,8208.44,35.29,879.99,0,7293.16,7293.16,0,0,organic,2015,1,Spring,5,NorthernNewEngland
32,5/17/2015,1.93,30302.51,4649.22,17148.75,48.82,8455.72,6285.96,2169.76,0,organic,2015,1,Spring,5,Plains
32,5/17/2015,1.41,56568.67,38624.93,5554.48,0,12389.26,11843.79,545.47,0,organic,2015,1,Spring,5,SouthCentral
32,5/17/2015,1.7,30978.21,13360.6,7486.14,2396.87,7734.6,6175.62,1558.98,0,organic,2015,1,Spring,5,Southeast
32,5/17/2015,1.49,229340.78,106530.27,76060.75,59.03,46690.73,12622.36,34068.37,0,organic,2015,1,Spring,5,West
31,5/24/2015,1.15,3574050.61,758183.5,1764210.85,263068.72,788587.54,641756.72,134308.54,12522.28,conventional,2015,1,Spring,5,GreatLakes
31,5/24/2015,1.14,3119050.91,719874.17,1431141.56,231744.91,736290.27,679537.84,55107.23,1645.2,conventional,2015,1,Spring,5,Midsouth
31,5/24/2015,1.26,4661457.29,112425.95,3212552.24,7774.83,1328704.27,1206950.37,120720.48,1033.42,conventional,2015,1,Spring,5,Northeast
31,5/24/2015,1.04,512172.44,2624.76,372289.48,53.34,137204.86,137204.86,0,0,conventional,2015,1,Spring,5,NorthernNewEngland
31,5/24/2015,1.03,2026639.78,1221023.1,450494.18,12148.13,342974.37,338254.28,2828.9,1891.19,conventional,2015,1,Spring,5,Plains
31,5/24/2015,0.83,5903596.18,3794422.74,1434383.77,38143.15,636646.52,545155.31,91459.59,31.62,conventional,2015,1,Spring,5,SouthCentral
31,5/24/2015,1,4298514.96,3209533.78,311176.56,30510.18,747294.44,457338.88,289932.34,23.22,conventional,2015,1,Spring,5,Southeast
31,5/24/2015,0.93,6139159.81,3206247.81,2036656.12,120398.95,775856.93,678849.33,96785.62,221.98,conventional,2015,1,Spring,5,West
31,5/24/2015,1.66,79844.57,4379.87,61338.68,0,14126.02,9484.68,4641.34,0,organic,2015,1,Spring,5,GreatLakes
31,5/24/2015,1.37,107181.78,9466.95,54218.49,5347.87,38148.47,22674.58,15473.89,0,organic,2015,1,Spring,5,Midsouth
31,5/24/2015,1.97,63674.1,5569.19,18983.33,513.94,38607.64,38338.21,269.43,0,organic,2015,1,Spring,5,Northeast
31,5/24/2015,1.88,7515.96,5.95,677.58,0,6832.43,6832.43,0,0,organic,2015,1,Spring,5,NorthernNewEngland
31,5/24/2015,1.92,31193.34,8773.67,13683.89,11.65,8724.13,6649.48,2074.65,0,organic,2015,1,Spring,5,Plains
31,5/24/2015,1.39,62670.56,43917.94,5442.25,0,13310.37,12139.04,1171.33,0,organic,2015,1,Spring,5,SouthCentral
31,5/24/2015,1.78,30206.24,11448.55,7223.77,950.98,10582.94,8430.93,2152.01,0,organic,2015,1,Spring,5,Southeast
31,5/24/2015,1.6,203951.84,90538,69103.55,86.82,44223.47,7078.29,37145.18,0,organic,2015,1,Spring,5,West
30,5/31/2015,1.2,3151714,667193.97,1478975.82,280464.92,725079.29,593192.94,119920.22,11966.13,conventional,2015,1,Spring,5,GreatLakes
30,5/31/2015,1.14,3039403.06,734816.3,1377202.12,207708.91,719675.73,661787.82,56794.41,1093.5,conventional,2015,1,Spring,5,Midsouth
30,5/31/2015,1.34,4329239.82,116068.2,2954175.96,5488.64,1253507.02,1154091.74,97864.57,1550.71,conventional,2015,1,Spring,5,Northeast
30,5/31/2015,1.2,413699.46,2523.96,313153.31,61.25,97960.94,97960.94,0,0,conventional,2015,1,Spring,5,NorthernNewEngland
30,5/31/2015,1.09,1853451.18,1085643.8,418763.72,11918.96,337124.7,334423.95,902.84,1797.91,conventional,2015,1,Spring,5,Plains
30,5/31/2015,0.74,6349957.65,4136440.91,1501302.47,34073.41,678140.86,530629.47,147483.35,28.04,conventional,2015,1,Spring,5,SouthCentral
30,5/31/2015,1.17,2884507.74,2048880.09,206982.3,25671.13,602974.22,473339.3,129597.25,37.67,conventional,2015,1,Spring,5,Southeast
30,5/31/2015,0.93,5874982.36,3094129.71,1835735,129139.05,815978.6,665541.84,150400.52,36.24,conventional,2015,1,Spring,5,West
30,5/31/2015,1.65,79819.77,3599.67,58929.65,0,17290.45,12356.85,4933.6,0,organic,2015,1,Spring,5,GreatLakes
30,5/31/2015,1.44,89469.59,8593.51,46639.27,5152.23,29084.58,17885.01,11199.57,0,organic,2015,1,Spring,5,Midsouth
30,5/31/2015,1.89,63807.3,5614.59,21199.65,704.73,36288.33,36137.11,151.22,0,organic,2015,1,Spring,5,Northeast
30,5/31/2015,1.91,8889.38,4.82,1045.37,0,7839.19,7839.19,0,0,organic,2015,1,Spring,5,NorthernNewEngland
30,5/31/2015,1.93,31775.42,4847.34,17449.33,53.66,9425.09,7198.51,2226.58,0,organic,2015,1,Spring,5,Plains
30,5/31/2015,1.41,51748.65,33589.51,4660.68,0,13498.46,13292.86,205.6,0,organic,2015,1,Spring,5,SouthCentral
30,5/31/2015,1.81,29247.9,12021.01,6624.46,808.5,9793.93,8480.37,1313.56,0,organic,2015,1,Spring,5,Southeast
30,5/31/2015,1.53,251074.96,84137.69,124169.28,115.97,42652.02,8789.9,33862.12,0,organic,2015,1,Spring,5,West
29,6/7/2015,1.13,3602112.79,689242.14,1723625.04,447117.42,742128.19,584086.31,122232.65,35809.23,conventional,2015,2,Summer,6,GreatLakes
29,6/7/2015,1.14,2918298.91,724315.73,1217522.42,200001.49,776459.27,717859.42,56141.4,2458.45,conventional,2015,2,Summer,6,Midsouth
29,6/7/2015,1.27,4721927.3,109587.85,3416600.27,7058.9,1188680.28,1099881.5,87700.94,1097.84,conventional,2015,2,Summer,6,Northeast
29,6/7/2015,1.17,427216.77,2096.21,314308.78,37.43,110774.35,110774.35,0,0,conventional,2015,2,Summer,6,NorthernNewEngland
29,6/7/2015,1.04,2026464.23,1207877.63,445069.67,17034.85,356482.08,353409.98,1330.64,1741.46,conventional,2015,2,Summer,6,Plains
29,6/7/2015,0.75,6234006.44,3870043.62,1479527.4,106106.86,778328.56,662252.69,116061.84,14.03,conventional,2015,2,Summer,6,SouthCentral
29,6/7/2015,0.99,4003121.77,2862823.58,294519.59,26236.45,819542.15,551432.71,268100.73,8.71,conventional,2015,2,Summer,6,Southeast
29,6/7/2015,0.92,6669221.29,3451592.61,2145071.52,119829.5,952727.66,683695.78,269005.35,26.53,conventional,2015,2,Summer,6,West
29,6/7/2015,1.55,81945.35,4002.95,58492.04,3.15,19447.21,10793.27,8653.94,0,organic,2015,2,Summer,6,GreatLakes
29,6/7/2015,1.47,84677.56,7938.82,33492.63,4478.81,38767.3,21779.26,16988.04,0,organic,2015,2,Summer,6,Midsouth
29,6/7/2015,2.02,57645.02,4853.51,17359.72,857.17,34574.62,34488.34,86.28,0,organic,2015,2,Summer,6,Northeast
29,6/7/2015,1.92,8091.22,4.87,848.18,0,7238.17,7238.17,0,0,organic,2015,2,Summer,6,NorthernNewEngland
29,6/7/2015,1.9,30028,4282.27,17080.62,41.89,8623.22,6108.64,2514.58,0,organic,2015,2,Summer,6,Plains
29,6/7/2015,1.37,49534.9,34890.42,5388.51,0,9255.97,8464.03,791.94,0,organic,2015,2,Summer,6,SouthCentral
29,6/7/2015,1.75,30089.62,13382.84,5784.58,776.94,10145.26,8480.4,1664.86,0,organic,2015,2,Summer,6,Southeast
29,6/7/2015,1.74,192122.01,81830.79,74180.44,122.03,35988.75,7351.98,28636.77,0,organic,2015,2,Summer,6,West
28,6/14/2015,1.12,3511185.14,604782.48,1744519.06,346867.18,815016.42,683334.7,119899.69,11782.03,conventional,2015,2,Summer,6,GreatLakes
28,6/14/2015,1.09,3173051.42,653441.16,1484200.81,206159.51,829249.94,786795.07,40769.55,1685.32,conventional,2015,2,Summer,6,Midsouth
28,6/14/2015,1.2,4561749.66,112693.47,2985953.81,56827.08,1406275.3,1285655.99,118366.89,2252.42,conventional,2015,2,Summer,6,Northeast
28,6/14/2015,1.04,537725.07,2804.46,362082.5,10744.54,162093.57,162093.57,0,0,conventional,2015,2,Summer,6,NorthernNewEngland
28,6/14/2015,1.06,1974806.07,1117926.72,443241.8,27161.21,386476.34,375290.39,9693.84,1492.11,conventional,2015,2,Summer,6,Plains
28,6/14/2015,0.69,7281803.61,4668964.65,1660109.04,77844.97,874884.95,716742.3,158100.12,42.53,conventional,2015,2,Summer,6,SouthCentral
28,6/14/2015,1.15,3021825.81,1910736.86,315079.1,46585.63,749424.22,611440.68,137878.92,104.62,conventional,2015,2,Summer,6,Southeast
28,6/14/2015,0.92,6760001.68,3239258.39,2416002.43,112965.22,991775.64,776961.13,214729.56,84.95,conventional,2015,2,Summer,6,West
28,6/14/2015,1.58,80790.46,3599.24,60044.76,0,17146.46,11975.99,5170.47,0,organic,2015,2,Summer,6,GreatLakes
28,6/14/2015,1.6,75740.17,8396.47,33250.84,4677.73,29415.13,20211.79,9203.34,0,organic,2015,2,Summer,6,Midsouth
28,6/14/2015,1.93,65593.37,7000.26,25148.95,978.81,32465.35,32250.27,215.08,0,organic,2015,2,Summer,6,Northeast
28,6/14/2015,1.94,8633.7,36.88,780.73,0,7816.09,7816.09,0,0,organic,2015,2,Summer,6,NorthernNewEngland
28,6/14/2015,1.79,33795.51,4749.1,20882.01,41.97,8122.43,5857.07,2265.36,0,organic,2015,2,Summer,6,Plains
28,6/14/2015,1.38,51786.11,35863,5766.06,0,10157.05,10083.7,73.35,0,organic,2015,2,Summer,6,SouthCentral
28,6/14/2015,1.87,27578.12,12628.72,6490.53,877.52,7581.35,6625.22,956.13,0,organic,2015,2,Summer,6,Southeast
28,6/14/2015,1.71,194492.22,79176.9,72391.43,282.49,42641.4,9416.59,33224.81,0,organic,2015,2,Summer,6,West
27,6/21/2015,1.08,3720458.83,487936.68,1958437.1,493928.69,780156.36,611156.81,132172.82,36826.73,conventional,2015,2,Summer,6,GreatLakes
27,6/21/2015,1.13,2979417.82,601782.55,1363070.07,215613.45,798951.75,750253.84,45536.54,3161.37,conventional,2015,2,Summer,6,Midsouth
27,6/21/2015,1.27,4508474,106859.5,3203944.93,77296.43,1120373.14,1052770.72,66494.05,1108.37,conventional,2015,2,Summer,6,Northeast
27,6/21/2015,1.18,425885.58,2279.37,300069.61,14779.66,108756.94,108756.94,0,0,conventional,2015,2,Summer,6,NorthernNewEngland
27,6/21/2015,1.08,1921720.44,1049002.63,474166.48,22901.69,375649.64,358605.35,15767.87,1276.42,conventional,2015,2,Summer,6,Plains
